Datetime,BTC-USD,ETH-USD
2022-03-21 02:33:00+00:00,41071.40625,2858.021484375
2022-03-21 02:34:00+00:00,41033.3984375,2855.663330078125
2022-03-21 02:35:00+00:00,40950.24609375,2853.182373046875
2022-03-21 02:36:00+00:00,40908.41015625,2848.758056640625
2022-03-21 02:37:00+00:00,40780.68359375,2844.841796875
2022-03-21 02:38:00+00:00,40745.70703125,2842.67529296875
2022-03-21 02:39:00+00:00,40736.46875,2842.23095703125
2022-03-21 02:40:00+00:00,40675.0390625,2840.15771484375
2022-03-21 02:41:00+00:00,40668.04296875,2839.802978515625
2022-03-21 02:42:00+00:00,40688.64453125,2840.734375
2022-03-21 02:43:00+00:00,40712.87890625,2841.876953125
2022-03-21 02:44:00+00:00,40747.984375,2843.561767578125
2022-03-21 02:45:00+00:00,40740.38671875,2843.68115234375
2022-03-21 02:46:00+00:00,40775.9921875,2844.758544921875
2022-03-21 02:47:00+00:00,40776.2578125,2844.98486328125
2022-03-21 02:48:00+00:00,40754.5625,2843.47900390625
2022-03-21 02:49:00+00:00,40748.25,2841.607421875
2022-03-21 02:50:00+00:00,40711.30859375,2840.430908203125
2022-03-21 02:51:00+00:00,40726.94921875,2840.853759765625
2022-03-21 02:52:00+00:00,40725.9375,2841.6689453125
2022-03-21 02:53:00+00:00,40710.640625,2841.267333984375
2022-03-21 02:54:00+00:00,40691.01171875,2839.99169921875
2022-03-21 02:55:00+00:00,40679.80859375,2838.523681640625
2022-03-21 02:56:00+00:00,40696.88671875,2839.4990234375
2022-03-21 02:57:00+00:00,40725.1171875,2841.034912109375
2022-03-21 02:58:00+00:00,40776.2109375,2841.978515625
2022-03-21 02:59:00+00:00,40789.12109375,2842.71533203125
2022-03-21 03:02:00+00:00,40808.9296875,2843.947998046875
2022-03-21 03:03:00+00:00,40806.3671875,2843.571044921875
2022-03-21 03:05:00+00:00,40803.37890625,2843.987060546875
2022-03-21 03:06:00+00:00,40804.2890625,2844.08056640625
2022-03-21 03:07:00+00:00,40793.375,2842.782958984375
2022-03-21 03:08:00+00:00,40781.3515625,2841.718994140625
2022-03-21 03:09:00+00:00,40783.37890625,2841.477294921875
2022-03-21 03:10:00+00:00,40799.69140625,2841.895751953125
2022-03-21 03:11:00+00:00,40801.13671875,2842.06298828125
2022-03-21 03:12:00+00:00,40793.41015625,2841.73681640625
2022-03-21 03:13:00+00:00,40772.44921875,2841.054443359375
2022-03-21 03:15:00+00:00,40786.80078125,2841.35400390625
2022-03-21 03:16:00+00:00,40803.7890625,2842.370361328125
2022-03-21 03:17:00+00:00,40809.28515625,2842.922119140625
2022-03-21 03:18:00+00:00,40810.5078125,2843.04833984375
2022-03-21 03:19:00+00:00,40814.9609375,2843.25830078125
2022-03-21 03:20:00+00:00,40819.89453125,2843.227294921875
2022-03-21 03:21:00+00:00,40821.1875,2843.971923828125
2022-03-21 03:22:00+00:00,40826.9296875,2843.8330078125
2022-03-21 03:24:00+00:00,40820.75,2843.181396484375
2022-03-21 03:25:00+00:00,40798.4296875,2842.155029296875
2022-03-21 03:26:00+00:00,40782.01953125,2840.09814453125
2022-03-21 03:27:00+00:00,40784.89453125,2839.90478515625
2022-03-21 03:29:00+00:00,40774.953125,2838.25048828125
2022-03-21 03:31:00+00:00,40784.375,2839.274169921875
2022-03-21 03:32:00+00:00,40785.9140625,2839.66015625
2022-03-21 03:35:00+00:00,40814.33203125,2841.009765625
2022-03-21 03:36:00+00:00,40816.7890625,2841.452392578125
2022-03-21 03:37:00+00:00,40853.5,2843.745361328125
2022-03-21 03:38:00+00:00,40854.9140625,2844.395263671875
2022-03-21 03:39:00+00:00,40857.76171875,2845.077392578125
2022-03-21 03:40:00+00:00,40886.7578125,2847.47607421875
2022-03-21 03:43:00+00:00,40890.4453125,2848.2099609375
2022-03-21 03:44:00+00:00,40893.89453125,2848.56494140625
2022-03-21 03:46:00+00:00,40891.609375,2849.045166015625
2022-03-21 03:47:00+00:00,40897.80859375,2849.682373046875
2022-03-21 03:48:00+00:00,40897.84375,2849.9189453125
2022-03-21 03:49:00+00:00,40896.1484375,2850.463134765625
2022-03-21 03:51:00+00:00,40885.89453125,2849.24169921875
2022-03-21 03:53:00+00:00,40879.48828125,2848.265869140625
2022-03-21 03:54:00+00:00,40876.14453125,2848.06884765625
2022-03-21 03:55:00+00:00,40866.36328125,2847.3701171875
2022-03-21 03:56:00+00:00,40870.10546875,2847.39990234375
2022-03-21 03:58:00+00:00,40866.5546875,2846.24169921875
2022-03-21 04:00:00+00:00,40860.734375,2846.1298828125
2022-03-21 04:01:00+00:00,40859.90625,2845.916015625
2022-03-21 04:03:00+00:00,40854.03125,2845.791748046875
2022-03-21 04:04:00+00:00,40850.5078125,2847.4833984375
2022-03-21 04:05:00+00:00,40833.484375,2846.2333984375
2022-03-21 04:06:00+00:00,40830.421875,2846.029296875
2022-03-21 04:07:00+00:00,40797.8671875,2844.78125
2022-03-21 04:09:00+00:00,40802.5625,2845.536376953125
2022-03-21 04:11:00+00:00,40815.59375,2846.41943359375
2022-03-21 04:14:00+00:00,40813.09765625,2846.416015625
2022-03-21 04:16:00+00:00,40831.05078125,2847.471923828125
2022-03-21 04:17:00+00:00,40836.54296875,2847.824951171875
2022-03-21 04:18:00+00:00,40834.34765625,2847.543212890625
2022-03-21 04:19:00+00:00,40824.140625,2846.807373046875
2022-03-21 04:22:00+00:00,40795.06640625,2843.951416015625
2022-03-21 04:23:00+00:00,40800.0703125,2844.204833984375
2022-03-21 04:24:00+00:00,40810.78125,2844.48095703125
2022-03-21 04:26:00+00:00,40817.48046875,2844.360595703125
2022-03-21 04:27:00+00:00,40820.921875,2844.47412109375
2022-03-21 04:28:00+00:00,40815.33984375,2843.78466796875
2022-03-21 04:29:00+00:00,40814.44140625,2843.519775390625
2022-03-21 04:31:00+00:00,40809.72265625,2843.22802734375
2022-03-21 04:32:00+00:00,40823.7109375,2843.979248046875
2022-03-21 04:34:00+00:00,40838.703125,2843.152099609375
2022-03-21 04:35:00+00:00,40840.12109375,2842.807861328125
2022-03-21 04:38:00+00:00,40835.203125,2841.513427734375
2022-03-21 04:39:00+00:00,40830.421875,2841.137451171875
2022-03-21 04:40:00+00:00,40814.69921875,2840.2470703125
2022-03-21 04:41:00+00:00,40814.484375,2840.196533203125
2022-03-21 04:42:00+00:00,40822.68359375,2840.42529296875
2022-03-21 04:43:00+00:00,40839.81640625,2841.7568359375
2022-03-21 04:46:00+00:00,40857.48046875,2843.377197265625
2022-03-21 04:47:00+00:00,40864.18359375,2843.9365234375
2022-03-21 04:48:00+00:00,40867.796875,2844.233642578125
2022-03-21 04:49:00+00:00,40884.8203125,2845.02685546875
2022-03-21 04:50:00+00:00,40880.79296875,2845.09814453125
2022-03-21 04:51:00+00:00,40888.46484375,2845.617431640625
2022-03-21 04:53:00+00:00,40898.80859375,2846.448974609375
2022-03-21 04:54:00+00:00,40899.2890625,2846.60546875
2022-03-21 04:55:00+00:00,40892.51171875,2846.595458984375
2022-03-21 04:56:00+00:00,40892.37890625,2846.5654296875
2022-03-21 04:58:00+00:00,40899.30859375,2846.810791015625
2022-03-21 04:59:00+00:00,40894.671875,2846.459228515625
2022-03-21 05:00:00+00:00,40892.6484375,2846.435791015625
2022-03-21 05:02:00+00:00,40885.20703125,2846.733154296875
2022-03-21 05:04:00+00:00,40875.375,2846.08837890625
2022-03-21 05:05:00+00:00,40871.91796875,2845.89990234375
2022-03-21 05:07:00+00:00,40880.0078125,2846.276611328125
2022-03-21 05:09:00+00:00,40886.7421875,2846.798583984375
2022-03-21 05:10:00+00:00,40897.640625,2847.305419921875
2022-03-21 05:11:00+00:00,40900.3515625,2847.482177734375
2022-03-21 05:12:00+00:00,40902.640625,2847.482177734375
2022-03-21 05:13:00+00:00,40915.40625,2847.880126953125
2022-03-21 05:15:00+00:00,40916.71875,2848.185546875
2022-03-21 05:16:00+00:00,40902.84375,2848.5751953125
2022-03-21 05:17:00+00:00,40905.265625,2848.818359375
2022-03-21 05:18:00+00:00,40905.4765625,2849.058349609375
2022-03-21 05:19:00+00:00,40906.0234375,2849.843017578125
2022-03-21 05:21:00+00:00,40894.17578125,2849.407470703125
2022-03-21 05:22:00+00:00,40891.3125,2850.453125
2022-03-21 05:24:00+00:00,40894.62890625,2851.657470703125
2022-03-21 05:25:00+00:00,40901.89453125,2852.665283203125
2022-03-21 05:26:00+00:00,40899.5078125,2852.59326171875
2022-03-21 05:27:00+00:00,40891.86328125,2852.0087890625
2022-03-21 05:28:00+00:00,40883.5,2850.863525390625
2022-03-21 05:29:00+00:00,40889.6640625,2851.263671875
2022-03-21 05:30:00+00:00,40894.31640625,2851.43798828125
2022-03-21 05:32:00+00:00,40916.25390625,2854.01171875
2022-03-21 05:33:00+00:00,40907.25390625,2853.334716796875
2022-03-21 05:34:00+00:00,40897.80859375,2852.970947265625
2022-03-21 05:36:00+00:00,40897.6484375,2853.096923828125
2022-03-21 05:37:00+00:00,40910.546875,2854.5361328125
2022-03-21 05:39:00+00:00,40926.34375,2856.013427734375
2022-03-21 05:40:00+00:00,40924.20703125,2857.15234375
2022-03-21 05:41:00+00:00,40922.0859375,2856.9541015625
2022-03-21 05:42:00+00:00,40917.875,2856.924072265625
2022-03-21 05:44:00+00:00,40910.02734375,2857.29296875
2022-03-21 05:46:00+00:00,40897.54296875,2857.111083984375
2022-03-21 05:47:00+00:00,40900.87890625,2857.42138671875
2022-03-21 05:48:00+00:00,40902.01953125,2857.388671875
2022-03-21 05:51:00+00:00,40906.1328125,2857.996337890625
2022-03-21 05:52:00+00:00,40894.3828125,2858.41845703125
2022-03-21 05:53:00+00:00,40902.07421875,2858.961181640625
2022-03-21 05:55:00+00:00,40919.5546875,2860.85546875
2022-03-21 05:56:00+00:00,40920.3671875,2860.709716796875
2022-03-21 05:59:00+00:00,40949.4140625,2863.37255859375
2022-03-21 06:01:00+00:00,40958.41796875,2866.187255859375
2022-03-21 06:02:00+00:00,40951.3828125,2866.596435546875
2022-03-21 06:03:00+00:00,40948.2578125,2866.248046875
2022-03-21 06:05:00+00:00,40949.33203125,2866.622314453125
2022-03-21 06:06:00+00:00,40945.375,2866.255859375
2022-03-21 06:09:00+00:00,40962.69921875,2867.70556640625
2022-03-21 06:10:00+00:00,40981.5625,2869.3505859375
2022-03-21 06:11:00+00:00,40980.48828125,2869.04736328125
2022-03-21 06:13:00+00:00,40996.09375,2870.17431640625
2022-03-21 06:14:00+00:00,40999.82421875,2870.47900390625
2022-03-21 06:15:00+00:00,41006.7578125,2871.3359375
2022-03-21 06:16:00+00:00,41033.16015625,2872.830078125
2022-03-21 06:17:00+00:00,41036.7734375,2873.07177734375
2022-03-21 06:18:00+00:00,41038.6875,2872.492431640625
2022-03-21 06:19:00+00:00,41044.39453125,2871.878662109375
2022-03-21 06:20:00+00:00,41028.16015625,2871.09765625
2022-03-21 06:22:00+00:00,41005.36328125,2870.6630859375
2022-03-21 06:23:00+00:00,41002.63671875,2870.054931640625
2022-03-21 06:24:00+00:00,40999.60546875,2869.8896484375
2022-03-21 06:25:00+00:00,40980.82421875,2869.012939453125
2022-03-21 06:26:00+00:00,40962.58203125,2867.864990234375
2022-03-21 06:27:00+00:00,40962.15625,2867.4423828125
2022-03-21 06:30:00+00:00,40933.8671875,2865.390869140625
2022-03-21 06:31:00+00:00,40925.23828125,2864.78564453125
2022-03-21 06:34:00+00:00,40872.00390625,2861.328857421875
2022-03-21 06:35:00+00:00,40877.9375,2862.183837890625
2022-03-21 06:37:00+00:00,40915.15625,2864.91845703125
2022-03-21 06:39:00+00:00,40921.66015625,2865.358154296875
2022-03-21 06:41:00+00:00,40934.53515625,2866.71630859375
2022-03-21 06:42:00+00:00,40927.8203125,2865.89599609375
2022-03-21 06:43:00+00:00,40927.02734375,2864.85107421875
2022-03-21 06:44:00+00:00,40928.98046875,2865.089111328125
2022-03-21 06:46:00+00:00,40943.52734375,2865.44873046875
2022-03-21 06:47:00+00:00,40943.9921875,2865.942138671875
2022-03-21 06:48:00+00:00,40944.921875,2866.38134765625
2022-03-21 06:49:00+00:00,40937.828125,2867.42333984375
2022-03-21 06:50:00+00:00,40934.23046875,2867.143798828125
2022-03-21 06:53:00+00:00,40930.890625,2866.07958984375
2022-03-21 06:54:00+00:00,40927.3671875,2865.86865234375
2022-03-21 06:55:00+00:00,40913.1953125,2865.116455078125
2022-03-21 06:56:00+00:00,40912.65234375,2865.092529296875
2022-03-21 06:58:00+00:00,40906.19140625,2864.484130859375
2022-03-21 06:59:00+00:00,40901.6328125,2863.967041015625
2022-03-21 07:00:00+00:00,40894.05078125,2863.177490234375
2022-03-21 07:01:00+00:00,40888.921875,2862.816162109375
2022-03-21 07:03:00+00:00,40885.6015625,2861.70166015625
2022-03-21 07:04:00+00:00,40872.5859375,2860.505126953125
2022-03-21 07:06:00+00:00,40874.00390625,2860.44140625
2022-03-21 07:07:00+00:00,40871.8515625,2860.30224609375
2022-03-21 07:08:00+00:00,40868.57421875,2860.209716796875
2022-03-21 07:10:00+00:00,40877.671875,2861.835693359375
2022-03-21 07:12:00+00:00,40912.890625,2864.6591796875
2022-03-21 07:13:00+00:00,40982.3203125,2869.674560546875
2022-03-21 07:14:00+00:00,40983.57421875,2870.91796875
2022-03-21 07:15:00+00:00,40989.45703125,2871.359130859375
2022-03-21 07:16:00+00:00,40997.62109375,2872.70068359375
2022-03-21 07:19:00+00:00,40997.53515625,2872.30712890625
2022-03-21 07:20:00+00:00,40997.13671875,2872.28662109375
2022-03-21 07:22:00+00:00,40988.58203125,2871.303466796875
2022-03-21 07:23:00+00:00,40987.859375,2870.80908203125
2022-03-21 07:24:00+00:00,40987.515625,2870.8369140625
2022-03-21 07:25:00+00:00,40994.0078125,2870.506591796875
2022-03-21 07:26:00+00:00,41001.2578125,2871.0703125
2022-03-21 07:27:00+00:00,41004.18359375,2871.224853515625
2022-03-21 07:28:00+00:00,41008.0390625,2870.8115234375
2022-03-21 07:29:00+00:00,41007.21484375,2870.54150390625
2022-03-21 07:32:00+00:00,41003.40625,2870.5302734375
2022-03-21 07:33:00+00:00,40999.1796875,2871.009033203125
2022-03-21 07:34:00+00:00,40983.61328125,2870.9462890625
2022-03-21 07:38:00+00:00,40993.83984375,2871.216796875
2022-03-21 07:39:00+00:00,40989.62109375,2870.90283203125
2022-03-21 07:41:00+00:00,40976.453125,2870.0595703125
2022-03-21 07:43:00+00:00,40990.61328125,2870.28466796875
2022-03-21 07:45:00+00:00,41005.9609375,2872.6328125
2022-03-21 07:46:00+00:00,41040.4609375,2877.081298828125
2022-03-21 07:47:00+00:00,41047.53125,2879.8974609375
2022-03-21 07:48:00+00:00,41053.5390625,2880.659423828125
2022-03-21 07:50:00+00:00,41089.54296875,2885.048828125
2022-03-21 07:51:00+00:00,41104.875,2886.26123046875
2022-03-21 07:52:00+00:00,41102.4921875,2888.0478515625
2022-03-21 07:53:00+00:00,41103.12109375,2888.017578125
2022-03-21 07:54:00+00:00,41095.765625,2887.58349609375
2022-03-21 07:55:00+00:00,41081.3203125,2886.575439453125
2022-03-21 07:57:00+00:00,41089.37109375,2886.68798828125
2022-03-21 07:58:00+00:00,41095.8828125,2887.008056640625
2022-03-21 07:59:00+00:00,41098.65234375,2887.3974609375
2022-03-21 08:00:00+00:00,41099.56640625,2887.484130859375
2022-03-21 08:01:00+00:00,41094.08203125,2887.888671875
2022-03-21 08:02:00+00:00,41113.96875,2889.1572265625
2022-03-21 08:03:00+00:00,41124.234375,2890.374755859375
2022-03-21 08:04:00+00:00,41159.859375,2892.126220703125
2022-03-21 08:06:00+00:00,41165.98046875,2892.569091796875
2022-03-21 08:07:00+00:00,41191.67578125,2893.5419921875
2022-03-21 08:08:00+00:00,41190.45703125,2893.62548828125
2022-03-21 08:10:00+00:00,41206.87109375,2893.029541015625
2022-03-21 08:12:00+00:00,41210.71875,2893.24951171875
2022-03-21 08:13:00+00:00,41215.44140625,2893.438232421875
2022-03-21 08:14:00+00:00,41212.68359375,2893.00830078125
2022-03-21 08:15:00+00:00,41212.08984375,2893.383544921875
2022-03-21 08:16:00+00:00,41211.93359375,2894.24560546875
2022-03-21 08:17:00+00:00,41209.75,2894.135009765625
2022-03-21 08:18:00+00:00,41204.34375,2893.52734375
2022-03-21 08:19:00+00:00,41211.01953125,2892.618408203125
2022-03-21 08:20:00+00:00,41213.390625,2892.201171875
2022-03-21 08:23:00+00:00,41247.46484375,2892.375244140625
2022-03-21 08:24:00+00:00,41247.140625,2892.115966796875
2022-03-21 08:25:00+00:00,41245.890625,2891.22509765625
2022-03-21 08:26:00+00:00,41249.19921875,2891.684814453125
2022-03-21 08:27:00+00:00,41248.58984375,2891.393310546875
2022-03-21 08:29:00+00:00,41258.84375,2891.0361328125
2022-03-21 08:30:00+00:00,41259.03515625,2890.9248046875
2022-03-21 08:32:00+00:00,41274.48046875,2891.3154296875
2022-03-21 08:33:00+00:00,41271.3046875,2890.865478515625
2022-03-21 08:34:00+00:00,41243.98046875,2888.882568359375
2022-03-21 08:35:00+00:00,41240.93359375,2888.458984375
2022-03-21 08:37:00+00:00,41233.74609375,2888.0703125
2022-03-21 08:38:00+00:00,41230.1953125,2887.77392578125
2022-03-21 08:40:00+00:00,41236.578125,2887.947021484375
2022-03-21 08:41:00+00:00,41241.53125,2888.4169921875
2022-03-21 08:42:00+00:00,41246.46484375,2888.581787109375
2022-03-21 08:43:00+00:00,41253.00390625,2889.004638671875
2022-03-21 08:44:00+00:00,41250.76953125,2888.8134765625
2022-03-21 08:46:00+00:00,41261.96484375,2889.125244140625
2022-03-21 08:48:00+00:00,41282.74609375,2890.44970703125
2022-03-21 08:49:00+00:00,41285.53125,2889.995361328125
2022-03-21 08:50:00+00:00,41278.28125,2889.646240234375
2022-03-21 08:51:00+00:00,41278.88671875,2889.538818359375
2022-03-21 08:52:00+00:00,41261.05078125,2887.951416015625
2022-03-21 08:54:00+00:00,41244.57421875,2886.746826171875
2022-03-21 08:56:00+00:00,41219.74609375,2884.12744140625
2022-03-21 08:57:00+00:00,41225.17578125,2884.149169921875
2022-03-21 08:58:00+00:00,41216.38671875,2883.957763671875
2022-03-21 08:59:00+00:00,41205.28125,2883.827880859375
2022-03-21 09:00:00+00:00,41201.4140625,2883.44287109375
2022-03-21 09:01:00+00:00,41187.453125,2882.895751953125
2022-03-21 09:02:00+00:00,41191.671875,2883.132568359375
2022-03-21 09:03:00+00:00,41192.4375,2883.328369140625
2022-03-21 09:05:00+00:00,41209.9296875,2884.075439453125
2022-03-21 09:06:00+00:00,41200.37890625,2883.568603515625
2022-03-21 09:08:00+00:00,41192.80078125,2881.600341796875
2022-03-21 09:09:00+00:00,41185.390625,2880.86865234375
2022-03-21 09:13:00+00:00,41152.55078125,2877.48388671875
2022-03-21 09:14:00+00:00,41154.8828125,2877.37451171875
2022-03-21 09:15:00+00:00,41158.74609375,2877.930419921875
2022-03-21 09:17:00+00:00,41161.7734375,2878.29833984375
2022-03-21 09:18:00+00:00,41156.6953125,2877.885498046875
2022-03-21 09:19:00+00:00,41151.2265625,2877.578369140625
2022-03-21 09:20:00+00:00,41169.4609375,2878.981689453125
2022-03-21 09:21:00+00:00,41167.11328125,2879.255126953125
2022-03-21 09:23:00+00:00,41184.09765625,2879.878662109375
2022-03-21 09:24:00+00:00,41191.68359375,2880.584716796875
2022-03-21 09:25:00+00:00,41196.78125,2881.246337890625
2022-03-21 09:28:00+00:00,41207.2421875,2881.96875
2022-03-21 09:29:00+00:00,41210.25,2882.6025390625
2022-03-21 09:30:00+00:00,41213.5625,2883.39013671875
2022-03-21 09:31:00+00:00,41216.71484375,2884.5458984375
2022-03-21 09:32:00+00:00,41223.75,2885.19287109375
2022-03-21 09:33:00+00:00,41232.5,2886.631591796875
2022-03-21 09:34:00+00:00,41251.8671875,2888.35986328125
2022-03-21 09:35:00+00:00,41255.76171875,2889.1064453125
2022-03-21 09:36:00+00:00,41257.28515625,2889.8564453125
2022-03-21 09:37:00+00:00,41287.11328125,2893.767578125
2022-03-21 09:38:00+00:00,41293.63671875,2895.573974609375
2022-03-21 09:40:00+00:00,41295.46875,2897.58984375
2022-03-21 09:41:00+00:00,41306.5234375,2899.6845703125
2022-03-21 09:42:00+00:00,41302.53125,2899.943359375
2022-03-21 09:44:00+00:00,41301.2265625,2901.0146484375
2022-03-21 09:45:00+00:00,41299.37109375,2900.93017578125
2022-03-21 09:46:00+00:00,41292.18359375,2900.7958984375
2022-03-21 09:48:00+00:00,41287.140625,2900.84326171875
2022-03-21 09:49:00+00:00,41263.29296875,2900.200439453125
2022-03-21 09:52:00+00:00,41267.94921875,2899.980224609375
2022-03-21 09:53:00+00:00,41274.24609375,2900.70556640625
2022-03-21 09:54:00+00:00,41275.58984375,2901.255126953125
2022-03-21 09:55:00+00:00,41274.9296875,2901.850830078125
2022-03-21 09:56:00+00:00,41265.76953125,2901.5673828125
2022-03-21 09:57:00+00:00,41274.59375,2901.970703125
2022-03-21 09:59:00+00:00,41286.7578125,2903.513916015625
2022-03-21 10:00:00+00:00,41302.69921875,2905.14208984375
2022-03-21 10:01:00+00:00,41336.2578125,2908.72021484375
2022-03-21 10:02:00+00:00,41344.5,2909.395751953125
2022-03-21 10:03:00+00:00,41357.4296875,2910.6337890625
2022-03-21 10:06:00+00:00,41371.8515625,2912.083984375
2022-03-21 10:07:00+00:00,41370.79296875,2911.00634765625
2022-03-21 10:08:00+00:00,41373.390625,2911.105712890625
2022-03-21 10:09:00+00:00,41373.62890625,2911.717529296875
2022-03-21 10:10:00+00:00,41370.5234375,2911.193359375
2022-03-21 10:11:00+00:00,41368.0,2910.65673828125
2022-03-21 10:12:00+00:00,41363.35546875,2910.219970703125
2022-03-21 10:13:00+00:00,41358.4140625,2909.745849609375
2022-03-21 10:14:00+00:00,41361.09375,2909.9150390625
2022-03-21 10:15:00+00:00,41364.6796875,2910.59375
2022-03-21 10:18:00+00:00,41382.11328125,2913.14794921875
2022-03-21 10:19:00+00:00,41370.69140625,2911.398193359375
2022-03-21 10:20:00+00:00,41375.2578125,2911.53662109375
2022-03-21 10:21:00+00:00,41373.3515625,2911.440673828125
2022-03-21 10:23:00+00:00,41375.35546875,2911.507080078125
2022-03-21 10:24:00+00:00,41369.93359375,2910.972900390625
2022-03-21 10:25:00+00:00,41358.23046875,2909.107421875
2022-03-21 10:26:00+00:00,41347.53125,2908.5078125
2022-03-21 10:27:00+00:00,41346.99609375,2908.397705078125
2022-03-21 10:28:00+00:00,41335.921875,2908.207275390625
2022-03-21 10:29:00+00:00,41344.546875,2908.900390625
2022-03-21 10:30:00+00:00,41343.55078125,2908.939453125
2022-03-21 10:31:00+00:00,41357.25390625,2909.533447265625
2022-03-21 10:32:00+00:00,41352.25390625,2908.952392578125
2022-03-21 10:35:00+00:00,41331.6640625,2905.652099609375
2022-03-21 10:36:00+00:00,41324.55078125,2904.99169921875
2022-03-21 10:37:00+00:00,41300.53515625,2904.28515625
2022-03-21 10:39:00+00:00,41302.484375,2903.920166015625
2022-03-21 10:42:00+00:00,41306.7890625,2904.78564453125
2022-03-21 10:43:00+00:00,41308.19140625,2905.4189453125
2022-03-21 10:44:00+00:00,41307.66796875,2905.87646484375
2022-03-21 10:45:00+00:00,41305.6953125,2905.77001953125
2022-03-21 10:46:00+00:00,41298.10546875,2905.743408203125
2022-03-21 10:47:00+00:00,41304.9921875,2906.320556640625
2022-03-21 10:49:00+00:00,41325.4140625,2908.215576171875
2022-03-21 10:51:00+00:00,41322.44921875,2908.10986328125
2022-03-21 10:53:00+00:00,41320.0546875,2908.3994140625
2022-03-21 10:55:00+00:00,41317.49609375,2907.61572265625
2022-03-21 10:56:00+00:00,41313.60546875,2907.22509765625
2022-03-21 10:59:00+00:00,41345.93359375,2909.422119140625
2022-03-21 11:00:00+00:00,41346.44921875,2909.365966796875
2022-03-21 11:01:00+00:00,41347.1953125,2909.460693359375
2022-03-21 11:02:00+00:00,41344.5625,2909.322265625
2022-03-21 11:04:00+00:00,41334.06640625,2910.15673828125
2022-03-21 11:05:00+00:00,41339.63671875,2910.80322265625
2022-03-21 11:06:00+00:00,41339.98828125,2910.95849609375
2022-03-21 11:08:00+00:00,41366.31640625,2913.142822265625
2022-03-21 11:09:00+00:00,41358.76953125,2912.240478515625
2022-03-21 11:10:00+00:00,41346.71484375,2910.9765625
2022-03-21 11:12:00+00:00,41342.0546875,2910.319091796875
2022-03-21 11:13:00+00:00,41340.53515625,2910.2890625
2022-03-21 11:14:00+00:00,41346.859375,2911.0849609375
2022-03-21 11:16:00+00:00,41354.9296875,2911.9208984375
2022-03-21 11:17:00+00:00,41361.42578125,2912.478515625
2022-03-21 11:18:00+00:00,41359.6171875,2912.50244140625
2022-03-21 11:19:00+00:00,41383.0625,2913.896728515625
2022-03-21 11:20:00+00:00,41396.00390625,2915.399658203125
2022-03-21 11:22:00+00:00,41392.1015625,2915.9716796875
2022-03-21 11:23:00+00:00,41395.30859375,2915.91748046875
2022-03-21 11:24:00+00:00,41399.34375,2916.032958984375
2022-03-21 11:25:00+00:00,41400.390625,2916.844970703125
2022-03-21 11:26:00+00:00,41405.67578125,2917.466796875
2022-03-21 11:27:00+00:00,41407.54296875,2917.584716796875
2022-03-21 11:28:00+00:00,41405.75390625,2917.56689453125
2022-03-21 11:29:00+00:00,41387.91796875,2916.749267578125
2022-03-21 11:31:00+00:00,41363.87890625,2915.233642578125
2022-03-21 11:33:00+00:00,41345.25390625,2913.463623046875
2022-03-21 11:35:00+00:00,41341.109375,2913.07177734375
2022-03-21 11:36:00+00:00,41337.05078125,2912.4443359375
2022-03-21 11:38:00+00:00,41298.3984375,2909.2900390625
2022-03-21 11:40:00+00:00,41283.59765625,2908.980712890625
2022-03-21 11:41:00+00:00,41280.34765625,2908.73876953125
2022-03-21 11:44:00+00:00,41289.86328125,2908.8759765625
2022-03-21 11:46:00+00:00,41286.5859375,2909.2177734375
2022-03-21 11:48:00+00:00,41293.6171875,2909.953857421875
2022-03-21 11:49:00+00:00,41301.94140625,2909.924560546875
2022-03-21 11:50:00+00:00,41307.89453125,2909.752197265625
2022-03-21 11:52:00+00:00,41308.23046875,2910.19482421875
2022-03-21 11:53:00+00:00,41313.35546875,2910.55908203125
2022-03-21 11:54:00+00:00,41315.48828125,2910.5966796875
2022-03-21 11:55:00+00:00,41312.50390625,2910.500244140625
2022-03-21 11:57:00+00:00,41300.70703125,2909.5224609375
2022-03-21 11:58:00+00:00,41273.484375,2907.6982421875
2022-03-21 11:59:00+00:00,41272.58203125,2907.311767578125
2022-03-21 12:00:00+00:00,41276.1953125,2907.509033203125
2022-03-21 12:01:00+00:00,41275.33984375,2907.527099609375
2022-03-21 12:02:00+00:00,41289.6640625,2908.615478515625
2022-03-21 12:04:00+00:00,41256.68359375,2906.328125
2022-03-21 12:05:00+00:00,41253.06640625,2905.733154296875
2022-03-21 12:06:00+00:00,41252.76953125,2904.8369140625
2022-03-21 12:07:00+00:00,41231.2890625,2903.736328125
2022-03-21 12:08:00+00:00,41234.45703125,2904.22705078125
2022-03-21 12:10:00+00:00,41223.80859375,2903.222412109375
2022-03-21 12:11:00+00:00,41215.37890625,2903.002685546875
2022-03-21 12:13:00+00:00,41201.5859375,2901.740478515625
2022-03-21 12:15:00+00:00,41206.19140625,2901.50439453125
2022-03-21 12:17:00+00:00,41220.8125,2901.580322265625
2022-03-21 12:18:00+00:00,41220.328125,2901.811279296875
2022-03-21 12:19:00+00:00,41198.5234375,2900.797607421875
2022-03-21 12:20:00+00:00,41201.52734375,2901.069580078125
2022-03-21 12:22:00+00:00,41204.21484375,2902.9384765625
2022-03-21 12:23:00+00:00,41206.62890625,2903.28125
2022-03-21 12:24:00+00:00,41201.12109375,2902.979736328125
